Song,Artist,query_idx,channel_artist_same,video_title,video_channel,video_url
Cooking,070,5,False,kenwood km 070.avi,mrkenwooduser,https://www.youtube.com/watch?v=FTm3DBmBi68
Cooking,070,6,False,kenwood km070,jernia,https://www.youtube.com/watch?v=UVdTL8EVE3Q
Cooking,070,7,False,kenwood km 070 cooking chef,nrholding - mall by allegro,https://www.youtube.com/watch?v=oPV4PkUHydI
Cooking,070,8,False,buttermilk mashed potatoes - buttermilk mashed potatoes recipe - ellen’s thanksgiving series 🥔,ellen's homemade delights,https://www.youtube.com/watch?v=1T-365sTykk
80,015B,0,True,"015b, 공일오비 - 80",015b,https://www.youtube.com/watch?v=NjM3uVw03zw
80,015B,2,True,i hate you (feat. 유효림),015b,https://www.youtube.com/watch?v=y8LqdC_AhE8
80,015B,3,True,smile under the sunlight (feat. kyly),015b,https://www.youtube.com/watch?v=nKaKt_DU7Pk
80,015B,4,True,just 5 minutes (feat. fil),015b,https://www.youtube.com/watch?v=EroX_IFSf04
Let Me Go,015B,0,True,015b - let me go (2012),015b,https://www.youtube.com/watch?v=AzwfcB-cM4w
Let Me Go,015B,1,False,015b - let me go (lyrics/가사)[han/eng],spirited she,https://www.youtube.com/watch?v=JUn9ZB86m8I
Let Me Go,015B,5,False,015b (공일오비) - let me go (feat. ryu da hee 류다희),lee kim chui,https://www.youtube.com/watch?v=o5IJspy6k3s
Let Me Go,015B,7,False,015b - let me go (feat. ryu da hee) [legendado pt-br],korean things,https://www.youtube.com/watch?v=mmmqkA9T5wY
Let Me Go,015B,8,True,be kind rewind (feat. boni),015b,https://www.youtube.com/watch?v=E_QkuXv6h8w
Let Me Go,015B,9,True,325km (remastered),015b,https://www.youtube.com/watch?v=pEPuJWe7EjE
80 (Inst.),015B,2,True,80 (feat. 비스윗) 80 (feat. besweet),015b,https://www.youtube.com/watch?v=5kDN4txjD3E
80 (Inst.),015B,9,True,i hate you (feat. 유효림),015b,https://www.youtube.com/watch?v=y8LqdC_AhE8
Honey,070 Shake| Ralphy River| Hack & Tree,3,False,honey,release - topic,https://www.youtube.com/watch?v=fEuW_WstE2s
Honey,070 Shake| Ralphy River| Hack & Tree,5,False,070 - honey (prod. by kompetition),easy sounds,https://www.youtube.com/watch?v=QPsQ04HolFs
Honey,070 Shake| Ralphy River| Hack & Tree,6,False,o7o shake honey,actuzone lyrics,https://www.youtube.com/watch?v=Lx-QfXXlANU
In a Dream Color (feat. GUMI),07870　Mysterious,0,False,夢色に feat.gumi,07870 mysterious - topic,https://www.youtube.com/watch?v=Qdh1ElNwGs0
螺旋 feat.CUL,07870　Mysterious,0,False,螺旋 feat.cul,07870 mysterious - topic,https://www.youtube.com/watch?v=pfZIF4cdwwo
Cocytus,01-N,0,False,01-n - cocytus,spliff music,https://www.youtube.com/watch?v=GvNnhjCm6-M
Cocytus,01-N,1,True,cocytus,01-n - topic,https://www.youtube.com/watch?v=JGzx-I5CZAA
Cocytus,01-N,2,True,cocytus,01-n - topic,https://www.youtube.com/watch?v=yVs6TPOZuQo
Cocytus,01-N,3,False,cocytus,n-01 - topic,https://www.youtube.com/watch?v=nZRoXn9VTUk
Cocytus,01-N,4,True,cocytus,01-n - topic,https://www.youtube.com/watch?v=vD2REEXf4o4
Cocytus,01-N,6,False,01-n - immanence,sin records,https://www.youtube.com/watch?v=dvzfeidmq9c
Cocytus,01-N,8,False,01-n - light quantum,icarus creations,https://www.youtube.com/watch?v=7796NwMHsjg
Cocytus,01-N,9,True,immanence,01-n - topic,https://www.youtube.com/watch?v=CO0TKXD93og
1111,0100110110,0,True,1111,0100110110 - topic,https://www.youtube.com/watch?v=Se-_uesEmDM
1111,0100110110,1,False,0100110110 - 4444,ein schwärzeres schwarz,https://www.youtube.com/watch?v=6iAGVO-Y5QQ
1111,0100110110,2,True,2222,0100110110 - topic,https://www.youtube.com/watch?v=B_5ALHITPIc
1111,0100110110,3,True,3333,0100110110 - topic,https://www.youtube.com/watch?v=91d0kGm-K2U
1111,0100110110,4,True,4444,0100110110 - topic,https://www.youtube.com/watch?v=YEAVawO6lOQ
Interlude to Fight,070,2,False,bagamugae 070+1.interlude (t.y.f.l 001),bagamugae,https://www.youtube.com/watch?v=6xKfHb5f5uE
Interlude to Fight,070,8,True,interlude,070 beheard - topic,https://www.youtube.com/watch?v=qdM3yqY8BzA
Interlude to Fight,070,9,False,070 beheard - interlude,joshua lopez,https://www.youtube.com/watch?v=r1K9dGhF2vk
Came to Spend Some Money,03 Greedo,0,True,came to spend some money,03 greedo,https://www.youtube.com/watch?v=rIXz7OduZsM
Came to Spend Some Money,03 Greedo,2,True,03 greedo - spend time (official audio),03 greedo,https://www.youtube.com/watch?v=R94dggoTGkg
Came to Spend Some Money,03 Greedo,3,False,03 greedo - 1 drink 2 many,slap huntr,https://www.youtube.com/watch?v=-waH4CSrfz4
Came to Spend Some Money,03 Greedo,4,False,shoreline mafia - wake me up in traffic (feat. 03 greedo & drakeo the ruler) [official audio],shoreline mafia,https://www.youtube.com/watch?v=GpohThTOArs
Came to Spend Some Money,03 Greedo,6,True,03 greedo - in the morning (prod. by mustard) (official audio),03 greedo,https://www.youtube.com/watch?v=L0COQvfOxAg
Came to Spend Some Money,03 Greedo,8,False,"03 greedo - ""tricc on just anybody"" | shot by : @voice2hard",voice2hard music & film productions,https://www.youtube.com/watch?v=oy-n1zg71NM
Euclid Space,01-N,0,False,01-n - euclid space,spliff music,https://www.youtube.com/watch?v=LQK287z6xqw
Euclid Space,01-N,1,True,euclid space,01-n - topic,https://www.youtube.com/watch?v=-CjGxuF1XOw
Euclid Space,01-N,2,True,euclid space,01-n - topic,https://www.youtube.com/watch?v=AJCLk94CpmA
Euclid Space,01-N,3,False,01-n - immanence,icarus creations,https://www.youtube.com/watch?v=vpiI_UGKA9k
Euclid Space,01-N,4,False,classroom aid -  esa euclid space telescope 1st release,david butler,https://www.youtube.com/watch?v=vyjsY1S5Dxw
Euclid Space,01-N,8,False,euclid's elements: proposition 1,mathematicsonline,https://www.youtube.com/watch?v=zdofiH5HncU
Euclid Space,01-N,9,False,01-n - sephirothic tree,icarus creations,https://www.youtube.com/watch?v=Pye9zVIvCUk
What's Left,039,0,True,what's left,039 - topic,https://www.youtube.com/watch?v=YOrKZqeTDoM
What's Left,039,1,False,039 - what's left,bitterpill music,https://www.youtube.com/watch?v=bfDw8ng4fwM
What's Left,039,2,False,what & #039;s left,release - topic,https://www.youtube.com/watch?v=2W47FvTLGIs
What's Left,039,3,False,what's left of me,avantasiaofficial,https://www.youtube.com/watch?v=nh1Oxy9uTuM
What's Left,039,5,False,what's left for me?,days of the new - topic,https://www.youtube.com/watch?v=CWKvQg4Q3_g
What's Left,039,6,False,coogans bluff - what's left,mrcliffguitar,https://www.youtube.com/watch?v=MNGOl1ojFQk
What's Left,039,7,False,flogging molly - what's left of the flag (official audio),sideonedummy,https://www.youtube.com/watch?v=yDgkFPIStxI
What's Left,039,9,False,flogging molly - what's left of the flag + lyrics,maarten van vlijmen,https://www.youtube.com/watch?v=0krxo46Ifbo
Dificil Viver (feat. 089 Clique),089 Clique - Unreleased Tracks,3,False,089 clique - intro (unreleased tracks out now) (with english subtitles) [2012 hd],malina,https://www.youtube.com/watch?v=ad2Ri528Qvw
Dificil Viver (feat. 089 Clique),089 Clique - Unreleased Tracks,6,False,089 clique - darkside of m-town - (album snippet),malina,https://www.youtube.com/watch?v=ZWRx1UFZ0Us
Dificil Viver (feat. 089 Clique),089 Clique - Unreleased Tracks,9,False,089 clique - we hit ya block (devil shyt vol.2),malina,https://www.youtube.com/watch?v=Q-hHIfM7x0M
Rewind,070 Shake,0,True,rewind (feat. lil yachty),070 shake,https://www.youtube.com/watch?v=mZWk-PTDhYM
Rewind,070 Shake,1,False,lil yachty & shake070 - rewind,devodid,https://www.youtube.com/watch?v=mAWPST7__0o
Rewind,070 Shake,2,False,lil yachty feat. 070 shake - rewind,bbk,https://www.youtube.com/watch?v=gUXTaNc2ZZE
Rewind,070 Shake,3,False,lil yachty f/070 - rewind,the music plug,https://www.youtube.com/watch?v=Ztxf2HMlM_I
Rewind,070 Shake,4,False,01# ph+ series / quick style - rewind by 070 shake,thequickstyle,https://www.youtube.com/watch?v=jKhoRY4vKQs
Rewind,070 Shake,5,False,"quick crew i 070 shake (feat. lil yachty) ""rewind"" i whogotskillz beat camp 2017",whogotskillz,https://www.youtube.com/watch?v=Cag9NTCSX20
Rewind,070 Shake,6,False,rewind by 070 shake - j. e. santos ::choreography::,quickstyle studio,https://www.youtube.com/watch?v=KRkoHVgR7-4
Rewind,070 Shake,7,False,070 shake rewind,王伯,https://www.youtube.com/watch?v=saHD5kXVVmI
Rewind,070 Shake,8,False,070 shake - rewind ft. lil yachty (sub. español),heezy,https://www.youtube.com/watch?v=3sFbrH4t_a4
夕焼けの詞(Instrumental),03BAND,0,False,03band『夕焼けの詞』ダイジェスト音源,g-wave factory,https://www.youtube.com/watch?v=e9E2HBEJrs8
夕焼けの詞(Instrumental),03BAND,1,False,03band『rhapsody』,g-wave factory,https://www.youtube.com/watch?v=0R0tiMbq3PY
夕焼けの詞(Instrumental),03BAND,2,True,03band　どしゃぶり,03band,https://www.youtube.com/watch?v=mVxIswBT-zY
夕焼けの詞(Instrumental),03BAND,3,True,03band どしゃぶり,03band,https://www.youtube.com/watch?v=A38yW0iwPRg
夕焼けの詞(Instrumental),03BAND,4,False,逢いたくて 逢えなく 寂しくて（promotion edit） ／ チャマタソ。（南浩平 a.k.a. сн∀ма）,color∞full record,https://www.youtube.com/watch?v=XFDCHA_X8fs
夕焼けの詞(Instrumental),03BAND,6,False,憂国,yoyoyoo,https://www.youtube.com/watch?v=L2T9EQMqFYY
夕焼けの詞,03BAND,0,False,03band『夕焼けの詞』ダイジェスト音源,g-wave factory,https://www.youtube.com/watch?v=e9E2HBEJrs8
夕焼けの詞,03BAND,1,False,03band『rhapsody』,g-wave factory,https://www.youtube.com/watch?v=0R0tiMbq3PY
夕焼けの詞,03BAND,3,False,03 band together.mp4,sloane glasgow,https://www.youtube.com/watch?v=amHvJLG3wHU
夕焼けの詞,03BAND,5,True,03band　どしゃぶり,03band,https://www.youtube.com/watch?v=mVxIswBT-zY
夕焼けの詞,03BAND,6,True,03band どしゃぶり,03band,https://www.youtube.com/watch?v=A38yW0iwPRg
夕焼けの詞,03BAND,7,False,素晴らしい世界／荒木言作(ex.サク・ディラン),荒木言作official2nd,https://www.youtube.com/watch?v=GAaGjIYpSh0
夕焼けの詞,03BAND,8,False,[neo'sworld] 2008-04-03 band 3,neos21,https://www.youtube.com/watch?v=dBWILlbLP00
夕焼けの詞,03BAND,9,False,[neo'sworld] 2008-04-03 band 2,neos21,https://www.youtube.com/watch?v=LXr7Y6G_sVI
Smokey Mirrors,070,1,False,070 shake - i laugh when i'm with friends but sad when i'm alone  | a colors show,colors,https://www.youtube.com/watch?v=s3kp8zKo-Ns
Smokey Mirrors,070,5,False,shake 070 - bass for thoughts + download link,devodid,https://www.youtube.com/watch?v=4dc30MW0X7U
Smokey Mirrors,070,9,True,"070 - through the speakers ft. shake, phi (official audio)",070 shake,https://www.youtube.com/watch?v=VMEp1JIGDxo
집에 가지마,0CD,0,False,don′t leave (0cd vs choiza),gong - topic,https://www.youtube.com/watch?v=KWR5CvFTdSg
집에 가지마,0CD,1,False,공씨디 - 집에 가지마 (feat : 최자),서팔복,https://www.youtube.com/watch?v=JGQREzNV6dU
집에 가지마,0CD,2,False,sorry (0cd vs gaeko),gong - topic,https://www.youtube.com/watch?v=4aIohMNbnFw
집에 가지마,0CD,3,False,0cd - flower,ilovenancy2002,https://www.youtube.com/watch?v=0i1NgfeWzmY
집에 가지마,0CD,4,False,얼스트릿 (urstreet) - do what you wanna,hul kpop,https://www.youtube.com/watch?v=SSFY0m8Y8KI
Tektronik,099 Mafia| Andrew See,5,False,099 mafia vs andrew see - tektronik (martellojay special rmx),djallaconsolle,https://www.youtube.com/watch?v=Ew_dyoaB8bc
Tektronik,099 Mafia| Andrew See,6,False,099 mafia vs andrew see - tektronik (martellojay special rmx),djallaconsolle,https://www.youtube.com/watch?v=yR8nAVTZhPQ
Tektronik,099 Mafia| Andrew See,8,False,andrew see vs 099 mafia - tektronik (walter benedetti rmx),aseeakaacasula,https://www.youtube.com/watch?v=HVVkLS1aoxA
Trust Nobody,070 Shake,1,True,trust nobody,070 shake,https://www.youtube.com/watch?v=J_oLVMsQFnA
Trust Nobody,070 Shake,2,True,trust nobody,070 shake,https://www.youtube.com/watch?v=c28ngh92oOc
Trust Nobody,070 Shake,4,False,shake - trust nobody [prod. the kompetition],hyyerr | education,https://www.youtube.com/watch?v=pJdkpE77cZE
Trust Nobody,070 Shake,5,False,trust nobody - 070 shake,n o s t â l g i c,https://www.youtube.com/watch?v=FvkAGxDSHZM
Trust Nobody,070 Shake,8,False,070 shake - trust nobody,anton mak,https://www.youtube.com/watch?v=aLfsPtm9xBM
Trust Nobody,070 Shake,9,False,070 shake - trust nobody // traducida al español,unbothered,https://www.youtube.com/watch?v=QzBBlUF4W8o
Staying Alive,070,3,True,070 - freestyle (prod by dez wright),the 070 project,https://www.youtube.com/watch?v=45qZaU5e6t4
Staying Alive,070,7,False,070 shake - i laugh when i'm with friends but sad when i'm alone  | a colors show,colors,https://www.youtube.com/watch?v=s3kp8zKo-Ns
Só um Rolê,0800 Crew Feat. Josbi,0,True,só um rolê,0800 crew feat. josbi - topic,https://www.youtube.com/watch?v=DeLNzZ25_yM
Só um Rolê,0800 Crew Feat. Josbi,2,True,alquimia,0800 crew feat. josbi - topic,https://www.youtube.com/watch?v=xzxVZuF77Uc
Só um Rolê,0800 Crew Feat. Josbi,3,True,a horda,0800 crew - topic,https://www.youtube.com/watch?v=ZmI8MzQqGPg
Só um Rolê,0800 Crew Feat. Josbi,4,False,the get down,0800 crew featuring lubs - topic,https://www.youtube.com/watch?v=sjRFOvWKrzY
Só um Rolê,0800 Crew Feat. Josbi,5,False,0800 crew - fusca azul,d.r.r bandollero,https://www.youtube.com/watch?v=JSQLBBh-kmc
Só um Rolê,0800 Crew Feat. Josbi,6,False,"04. warllock - minas [ft. 0800 crew, halfteros] (prod. graça x alice piink)",warllock,https://www.youtube.com/watch?v=Sf7QfYavZeg
Só um Rolê,0800 Crew Feat. Josbi,7,False,0800 crew  suave -the cypher perfect (prod  leo casa1) - tempo rap. n   análise,tempo rap nacional,https://www.youtube.com/watch?v=XudCfrjMh7Q
Summertimes,089 Clique - Unreleased Tracks,0,True,summertimes,089 clique - topic,https://www.youtube.com/watch?v=uuaNAcDqjzE
Summertimes,089 Clique - Unreleased Tracks,2,True,intro,release - topic,https://www.youtube.com/watch?v=8Q-owo-ZdfI
Summertimes,089 Clique - Unreleased Tracks,3,False,089 clique - intro (unreleased tracks out now) (with english subtitles) [2012 hd],malina,https://www.youtube.com/watch?v=ad2Ri528Qvw
Summertimes,089 Clique - Unreleased Tracks,4,False,089 clique - darkside of m-town - (album snippet),malina,https://www.youtube.com/watch?v=ZWRx1UFZ0Us
Summertimes,089 Clique - Unreleased Tracks,7,True,089 clique - intro - darkside of m-town vol.2 working,089 clique,https://www.youtube.com/watch?v=y2KzBhv9YUA
Summertimes,089 Clique - Unreleased Tracks,8,True,posse track (radio edit),089 clique - topic,https://www.youtube.com/watch?v=a-IC_NdXCBY
Summertimes,089 Clique - Unreleased Tracks,9,True,unknown blizzard (radio edit),089 clique - topic,https://www.youtube.com/watch?v=gWd1edD2s_o
Ya Know the Deal,089 Clique - Unreleased Tracks,0,True,ya know the deal,089 clique - topic,https://www.youtube.com/watch?v=moJWek5TAqI
Ya Know the Deal,089 Clique - Unreleased Tracks,3,False,089 clique & 2-r-mafia - destroyed (unreleased),808muzik,https://www.youtube.com/watch?v=2M6WCvhcBTg
Ya Know the Deal,089 Clique - Unreleased Tracks,4,True,intro,release - topic,https://www.youtube.com/watch?v=8Q-owo-ZdfI
Ya Know the Deal,089 Clique - Unreleased Tracks,5,False,089 clique - intro (unreleased tracks out now) (with english subtitles) [2012 hd],malina,https://www.youtube.com/watch?v=ad2Ri528Qvw
Ya Know the Deal,089 Clique - Unreleased Tracks,6,True,089 clique - intro - darkside of m-town vol.2 working,089 clique,https://www.youtube.com/watch?v=y2KzBhv9YUA
Ya Know the Deal,089 Clique - Unreleased Tracks,7,True,posse track (radio edit),089 clique - topic,https://www.youtube.com/watch?v=a-IC_NdXCBY
Ya Know the Deal,089 Clique - Unreleased Tracks,8,False,089 clique - the lost parts from 2004 [hd],malina,https://www.youtube.com/watch?v=QMnpiGtUsbQ
Ya Know the Deal,089 Clique - Unreleased Tracks,9,False,089 clique - darkside of m-town - (album snippet),malina,https://www.youtube.com/watch?v=ZWRx1UFZ0Us
심장이 뛴다,1,0,False,[심장이 뛴다] 계속 토하는 위험한 환자 | ep.1,sbs 옛날 예능 - 빽능,https://www.youtube.com/watch?v=Kzufo5Baidw
심장이 뛴다,1,1,False,[심장이 뛴다] 자해 현장을 처음 본 우식 | ep.0,sbs 옛날 예능 - 빽능,https://www.youtube.com/watch?v=W9X10BcwNXg
심장이 뛴다,1,6,False,[sub] 심장이 뛴다 131126 다시보기 #1(5),sbs entertainment,https://www.youtube.com/watch?v=ynbNEY1FkUY
심장이 뛴다,1,7,False,[100% 리얼예능] 심장이 뛴다 #7(1),sbs entertainment,https://www.youtube.com/watch?v=C2_zEqHCt3E
심장이 뛴다,1,8,False,심장이 뛴다 131022 다시보기 #1(2),sbs entertainment,https://www.youtube.com/watch?v=QvJTGDOmZbE
심장이 뛴다,1,9,False,심장이 뛴다 131126 다시보기 #1(1),sbs entertainment,https://www.youtube.com/watch?v=RhMdNrimGtQ
Sad Song (feat. Nancy Djor),089 Clique - Unreleased Tracks,0,True,sad song,release - topic,https://www.youtube.com/watch?v=01vzdABILkc
Sad Song (feat. Nancy Djor),089 Clique - Unreleased Tracks,2,False,089 clique - intro (unreleased tracks out now) (with english subtitles) [2012 hd],malina,https://www.youtube.com/watch?v=ad2Ri528Qvw
Sad Song (feat. Nancy Djor),089 Clique - Unreleased Tracks,3,False,psycho pat - sad song feat. nancy dior,mystical one,https://www.youtube.com/watch?v=J0uek0lsogE
Sad Song (feat. Nancy Djor),089 Clique - Unreleased Tracks,6,False,kushin - fallen angels (feat. 089 clique & shwartze witwe),yungdro productions,https://www.youtube.com/watch?v=-pxUmUZWmPM
Sad Song (feat. Nancy Djor),089 Clique - Unreleased Tracks,7,False,10. brajn damage - we did it (posse track) feat. psycho pat (089 clique),malina,https://www.youtube.com/watch?v=ySKJ_1UYtWI
Sad Song (feat. Nancy Djor),089 Clique - Unreleased Tracks,8,True,psycho pat-mindz of a psycho feat. rhyme prophet,089 clique,https://www.youtube.com/watch?v=cXsmFIEvuyg
Intro,089 Clique - Unreleased Tracks,0,False,089 clique - intro (unreleased tracks out now) (with english subtitles) [2012 hd],malina,https://www.youtube.com/watch?v=ad2Ri528Qvw
Intro,089 Clique - Unreleased Tracks,1,True,089 clique - intro - darkside of m-town vol.2 working,089 clique,https://www.youtube.com/watch?v=y2KzBhv9YUA
Intro,089 Clique - Unreleased Tracks,2,True,intro,release - topic,https://www.youtube.com/watch?v=8Q-owo-ZdfI
Intro,089 Clique - Unreleased Tracks,3,False,089 clique - darkside of m-town - (album snippet),malina,https://www.youtube.com/watch?v=ZWRx1UFZ0Us
Intro,089 Clique - Unreleased Tracks,4,False,089 clique & 2-r-mafia - destroyed (unreleased),808muzik,https://www.youtube.com/watch?v=2M6WCvhcBTg
Intro,089 Clique - Unreleased Tracks,5,True,posse track (radio edit),089 clique - topic,https://www.youtube.com/watch?v=a-IC_NdXCBY
Intro,089 Clique - Unreleased Tracks,7,False,089 clique - the lost parts from 2004 [hd],malina,https://www.youtube.com/watch?v=QMnpiGtUsbQ
Warum sollte es anders sein (feat. Smorf (Ladu Ceggo)),089 Clique - Unreleased Tracks,0,False,warum sollte es anders sein,rhyme prophet & smorf (ladu ceggo) - topic,https://www.youtube.com/watch?v=EpKeyY95L8M
Warum sollte es anders sein (feat. Smorf (Ladu Ceggo)),089 Clique - Unreleased Tracks,1,False,089 clique - intro (unreleased tracks out now) (with english subtitles) [2012 hd],malina,https://www.youtube.com/watch?v=ad2Ri528Qvw
Warum sollte es anders sein (feat. Smorf (Ladu Ceggo)),089 Clique - Unreleased Tracks,2,False,dieses leben,rhyme prophet & smorf (ladu ceggo) - topic,https://www.youtube.com/watch?v=sQaAt5uZsb0
Warum sollte es anders sein (feat. Smorf (Ladu Ceggo)),089 Clique - Unreleased Tracks,3,True,rhyme prophet   jetzt ist schluss - 2013 album snippet hd,089 clique,https://www.youtube.com/watch?v=oZ8Q2PEoRRc
Warum sollte es anders sein (feat. Smorf (Ladu Ceggo)),089 Clique - Unreleased Tracks,4,True,fim da linha,089 clique - topic,https://www.youtube.com/watch?v=Jyhp2PgCB98
Warum sollte es anders sein (feat. Smorf (Ladu Ceggo)),089 Clique - Unreleased Tracks,5,True,creppin on da come up,089 clique - topic,https://www.youtube.com/watch?v=Cvfav9ePr50
전화,1,0,False,연세 한국어ii 7-1 전화로 약속하기 대화,"korean class in nanjing, china",https://www.youtube.com/watch?v=W013g7BEe78
전화,1,4,False,이가희 - 1년만의 전화,on display,https://www.youtube.com/watch?v=CcOwUe7Ip7E
전화,1,7,False,1.전화응대_상사가 연결원하는 상대가 부재중인 경우,미래미,https://www.youtube.com/watch?v=2CwJ3qYD0T4
전화,1,9,False,[뉴스픽] 요즘 자영업 현실...줄폐업하는데..창업??,멋진아재tv,https://www.youtube.com/watch?v=opMUaP0Yysk
Tödliche Verse (feat. Gangzta Krow & Schwarze Witwe),089 Clique - Unreleased Tracks,2,False,02. brajn damage - fo real (feat. 089 clique),malina,https://www.youtube.com/watch?v=5Eymit_GsUQ
Tödliche Verse (feat. Gangzta Krow & Schwarze Witwe),089 Clique - Unreleased Tracks,3,False,straytmind - watch me bleed feat. rhyme prophet (089 clique) [hd],malina,https://www.youtube.com/watch?v=qugssq1JuiY
Tödliche Verse (feat. Gangzta Krow & Schwarze Witwe),089 Clique - Unreleased Tracks,5,False,089 clique - the lost parts from 2004 [hd],malina,https://www.youtube.com/watch?v=QMnpiGtUsbQ
Tödliche Verse (feat. Gangzta Krow & Schwarze Witwe),089 Clique - Unreleased Tracks,7,False,cainin krow - forgot about dre,cainkrow,https://www.youtube.com/watch?v=N17ZhlyiCOg
Tödliche Verse (feat. Gangzta Krow & Schwarze Witwe),089 Clique - Unreleased Tracks,8,True,fim da linha,089 clique - topic,https://www.youtube.com/watch?v=Jyhp2PgCB98
Tödliche Verse (feat. Gangzta Krow & Schwarze Witwe),089 Clique - Unreleased Tracks,9,False,07. straytmind - black knightz feat. 089 clique,malina,https://www.youtube.com/watch?v=QOA-OKZ56Sg
La vida qué mala es,091,1,True,la vida que mala es (remasterizado),091 - topic,https://www.youtube.com/watch?v=SjqYqjoxeJA
La vida qué mala es,091,2,False,091 - la vida qué mala es (último concierto),johnbojaen,https://www.youtube.com/watch?v=zfQn8u9Mb8I
La vida qué mala es,091,3,False,091.-  la vida que mala es.,unarrosalforn,https://www.youtube.com/watch?v=RgRSxL71oVo
La vida qué mala es,091,4,True,la vida qué mala es (maniobra de resurrección),091 - topic,https://www.youtube.com/watch?v=uGUGSa7cs5U
La vida qué mala es,091,5,False,091 - la vida que mala es - bajo bass tab,el del medio de los bee gees,https://www.youtube.com/watch?v=epzfEmSxNi0
La vida qué mala es,091,6,True,091 - que fué del siglo xx (actuación rtve),091vevo,https://www.youtube.com/watch?v=uDHMOfl57aY
La vida qué mala es,091,7,False,091   la vida que mala es 1991,pedro hernández,https://www.youtube.com/watch?v=BvxkxGdHAVI
La vida qué mala es,091,8,True,la vida qué mala es,091 (oficial),https://www.youtube.com/watch?v=w6Z6ir4vC_8
La vida qué mala es,091,9,False,"091 ""la vida que mala es""",svct,https://www.youtube.com/watch?v=X3ClUpVgOOU
Dark Voices,089 Clique - Unreleased Tracks,0,True,dark voices,089 clique - topic,https://www.youtube.com/watch?v=WXMKLOb1RyQ
Dark Voices,089 Clique - Unreleased Tracks,1,False,089 clique - intro (unreleased tracks out now) (with english subtitles) [2012 hd],malina,https://www.youtube.com/watch?v=ad2Ri528Qvw
Dark Voices,089 Clique - Unreleased Tracks,2,True,crucial to survive,089 clique - topic,https://www.youtube.com/watch?v=bjjlXsB9Tnc
Dark Voices,089 Clique - Unreleased Tracks,3,True,creppin on da come up,089 clique - topic,https://www.youtube.com/watch?v=Cvfav9ePr50
Dark Voices,089 Clique - Unreleased Tracks,4,True,summertimes,089 clique - topic,https://www.youtube.com/watch?v=uuaNAcDqjzE
Dark Voices,089 Clique - Unreleased Tracks,5,True,sad song,release - topic,https://www.youtube.com/watch?v=01vzdABILkc
Dark Voices,089 Clique - Unreleased Tracks,6,True,ya know the deal,089 clique - topic,https://www.youtube.com/watch?v=moJWek5TAqI
Dark Voices,089 Clique - Unreleased Tracks,7,True,posse track,089 clique - topic,https://www.youtube.com/watch?v=MhV5qSvFU_k
Dark Voices,089 Clique - Unreleased Tracks,8,False,voices (feat. kaoz from kaotic klique),stizzy2hard - topic,https://www.youtube.com/watch?v=xJ5VbjA2760
Dark Voices,089 Clique - Unreleased Tracks,9,True,soulless beings,089 clique - topic,https://www.youtube.com/watch?v=beIZ0sihw0g
Mama'S Boy,0woo,0,True,mama's boy (마마보이),0woo - topic,https://www.youtube.com/watch?v=06QChdk_hzs
Mama'S Boy,0woo,1,False,[preview] 땡우 - 마마보이 (0woo - mama's boy) [level 0] ep track 4,mediacrime미디어크라임,https://www.youtube.com/watch?v=fYh6Jubrm10
Mama'S Boy,0woo,5,False,rema - dumebi,strong influence agency,https://www.youtube.com/watch?v=OeuMloBKW6I
Mama'S Boy,0woo,7,False,[preview] nuvo - welcome to nuvo (누보 - 웰컴투누보),mediacrime미디어크라임,https://www.youtube.com/watch?v=OwEWP8aMJec
Mama'S Boy,0woo,9,False,super humman - web redemption - tosh.0,tosh.0,https://www.youtube.com/watch?v=Uways76ju7w
Summer Hero,1,0,False,taylor swift (테일러 스위프트) - anti-hero [가사/해석/자막/lyrics],기몽초 gimongcho,https://www.youtube.com/watch?v=XU_MFjn_INY
Summer Hero,1,1,False,hero,regina spektor,https://www.youtube.com/watch?v=-g-dlnH3wc8
Summer Hero,1,4,False,hero - (500) days of summer,emre cebe,https://www.youtube.com/watch?v=Hfi-c_45xYQ
Summer Hero,1,6,False,taylor swift - anti-hero,latinhype,https://www.youtube.com/watch?v=ijXbkWzW1BQ
Summer Hero,1,9,False,super summer hero camp song | teen titans go! | cartoon network,cartoon network,https://www.youtube.com/watch?v=RDA0_sDfSDo
Bonus Track (feat. Smoke),089 Clique - Unreleased Tracks,0,True,posse track (radio edit),089 clique - topic,https://www.youtube.com/watch?v=a-IC_NdXCBY
Bonus Track (feat. Smoke),089 Clique - Unreleased Tracks,1,False,"kushin - bullet ft. 089clique ,brothaz grimm, mr.smokealot & turn dme",yungdro productions,https://www.youtube.com/watch?v=zZhdbXDq05k
Bonus Track (feat. Smoke),089 Clique - Unreleased Tracks,5,False,imagine dragons - radioactive,imaginedragons,https://www.youtube.com/watch?v=ktvTqknDobU
Barbie Girl,1 & 2 Kids Krew,0,False,barbie girl,release - topic,https://www.youtube.com/watch?v=JgnvEOA-j9I
Barbie Girl,1 & 2 Kids Krew,1,False,barbie girl | dancing queens - zumba kids 1,dancing queens,https://www.youtube.com/watch?v=3rrZomHQh54
Barbie Girl,1 & 2 Kids Krew,2,False,barbie girl | dance kids | skr dance kids studio | choreo santy sept,santy sept,https://www.youtube.com/watch?v=Uu03efkITu8
